_epoch,train_loss,valid_loss,acc,val_acc,lr,type,early_stopping,elapsed_time
152,0.683496,1.898793,0.716,0.484,0.0001,AT,68,426
153,0.682707,1.953011,0.715,0.471,0.0001,AT,69,429
154,0.683417,1.908792,0.716,0.486,0.0001,AT,70,432
155,0.680587,1.943575,0.717,0.484,0.0001,AT,71,435
156,0.681979,1.932993,0.715,0.490,0.0001,AT,72,437
157,0.682997,1.927030,0.717,0.457,0.0001,AT,73,440
158,0.680040,1.898190,0.717,0.473,0.0001,AT,74,443
159,0.681562,1.907012,0.715,0.471,0.0001,AT,75,446
160,0.680244,1.881935,0.717,0.479,0.0001,AT,76,449
161,0.680989,1.972570,0.716,0.471,0.0001,AT,77,451
162,0.679084,2.021882,0.718,0.469,0.0001,AT,78,454
163,0.681890,1.886875,0.716,0.494,0.0001,AT,79,457
164,0.678861,1.915070,0.717,0.473,0.0001,AT,80,460
165,0.681182,1.918967,0.718,0.484,0.0001,AT,81,463
166,0.680437,1.892958,0.717,0.469,0.0001,AT,82,466
167,0.679908,1.943606,0.718,0.475,0.0001,AT,83,468
168,0.677527,1.920543,0.718,0.486,0.0001,AT,84,471
169,0.677148,1.982086,0.718,0.467,0.0001,AT,85,474
170,0.677681,2.014606,0.717,0.484,0.0001,AT,86,477
171,0.679606,1.931823,0.717,0.479,0.0001,AT,87,480
172,0.680271,1.962527,0.717,0.473,0.0001,AT,88,482
173,0.675912,1.914843,0.718,0.473,0.0001,AT,89,485
174,0.674774,1.949987,0.717,0.490,0.0001,AT,90,488
175,0.676232,1.957644,0.717,0.473,0.0001,AT,91,491
176,0.675736,2.023186,0.716,0.500,0.0001,AT,92,494
177,0.676184,1.931013,0.718,0.467,0.0001,AT,93,496
